"VIV_SEL","HOGAR","N_REN","TLOC","SEXO","EDAD","EST_DIS","UPM_DIS","UPM","FACTOR"
16,1,1,2,2,47,5,659,2504253,4775
16,1,2,2,1,24,5,659,2504253,4775
17,1,1,2,1,66,5,659,2504253,4775
17,1,2,2,2,60,5,659,2504253,4775
18,1,1,2,1,64,5,659,2504253,4775
18,1,2,2,2,58,5,659,2504253,4775
18,1,3,2,2,26,5,659,2504253,4775
18,1,4,2,1,30,5,659,2504253,4775
18,1,5,2,2,24,5,659,2504253,4775
18,1,6,2,1,2,5,659,2504253,4775
18,1,7,2,1,1,5,659,2504253,4775
18,1,8,2,2,0,5,659,2504253,4775
19,1,1,2,1,40,5,659,2504253,4775
19,1,2,2,2,33,5,659,2504253,4775
19,1,3,2,2,16,5,659,2504253,4775
19,1,4,2,2,16,5,659,2504253,4775
19,1,5,2,2,2,5,659,2504253,4775
20,1,1,2,1,30,5,659,2504253,4775
20,1,2,2,2,28,5,659,2504253,4775
20,1,3,2,2,9,5,659,2504253,4775
20,1,4,2,1,7,5,659,2504253,4775
20,1,5,2,2,3,5,659,2504253,4775
1,1,1,3,2,78,9,660,2504685,4137
1,1,2,3,2,48,9,660,2504685,4137
2,1,1,3,1,70,9,660,2504685,4137
2,1,2,3,1,68,9,660,2504685,4137
2,1,3,3,2,53,9,660,2504685,4137
2,1,4,3,2,90,9,660,2504685,4137
3,1,1,3,2,53,9,660,2504685,4137
3,1,2,3,1,49,9,660,2504685,4137
3,1,3,3,1,15,9,660,2504685,4137
4,1,1,3,1,49,9,660,2504685,4137
4,1,2,3,2,45,9,660,2504685,4137
4,1,3,3,1,25,9,660,2504685,4137
4,1,4,3,2,20,9,660,2504685,4137
4,1,5,3,1,18,9,660,2504685,4137
4,1,6,3,1,15,9,660,2504685,4137
5,1,1,3,1,54,9,660,2504685,4137
5,1,2,3,2,46,9,660,2504685,4137
5,1,3,3,1,24,9,660,2504685,4137
5,1,4,3,1,22,9,660,2504685,4137
5,1,5,3,2,21,9,660,2504685,4137
6,1,1,3,1,30,9,660,2504685,4137
6,1,2,3,2,30,9,660,2504685,4137
6,1,3,3,1,10,9,660,2504685,4137
6,1,4,3,2,7,9,660,2504685,4137
7,1,1,3,1,37,9,660,2504685,4137
7,1,2,3,2,28,9,660,2504685,4137
7,1,3,3,2,10,9,660,2504685,4137
7,1,4,3,2,3,9,660,2504685,4137
7,1,5,3,2,0,9,660,2504685,4137
8,1,1,3,1,34,9,660,2504685,4137
8,1,2,3,2,33,9,660,2504685,4137
8,1,3,3,1,13,9,660,2504685,4137
8,1,4,3,2,12,9,660,2504685,4137
8,1,5,3,2,4,9,660,2504685,4137
9,1,1,3,1,58,9,660,2504685,4137
9,1,2,3,2,58,9,660,2504685,4137
9,1,3,3,2,95,9,660,2504685,4137
9,1,4,3,1,80,9,660,2504685,4137
9,1,5,3,2,21,9,660,2504685,4137
10,1,1,3,1,48,9,660,2504685,4137
10,1,2,3,2,56,9,660,2504685,4137
11,1,1,3,1,49,9,660,2504685,4137
11,1,2,3,2,47,9,660,2504685,4137
11,1,3,3,1,22,9,660,2504685,4137
11,1,4,3,1,18,9,660,2504685,4137
11,1,5,3,2,11,9,660,2504685,4137
12,1,1,3,1,76,9,660,2504685,4137
12,1,2,3,1,34,9,660,2504685,4137
12,1,3,3,1,21,9,660,2504685,4137
13,1,1,3,1,35,9,660,2504685,4137
13,1,2,3,2,43,9,660,2504685,4137
13,1,3,3,2,17,9,660,2504685,4137
13,1,4,3,1,14,9,660,2504685,4137
13,1,5,3,2,13,9,660,2504685,4137
13,1,6,3,1,70,9,660,2504685,4137
14,1,1,3,1,31,9,660,2504685,4137
14,1,2,3,2,34,9,660,2504685,4137
14,1,3,3,1,16,9,660,2504685,4137
14,1,4,3,2,14,9,660,2504685,4137
14,1,5,3,1,9,9,660,2504685,4137
15,1,1,3,2,50,9,660,2504685,4137
15,1,2,3,1,49,9,660,2504685,4137
15,1,3,3,2,22,9,660,2504685,4137
15,1,4,3,1,18,9,660,2504685,4137
16,1,1,3,2,92,9,660,2504685,4137
16,1,2,3,2,55,9,660,2504685,4137
16,1,3,3,1,56,9,660,2504685,4137
17,1,1,3,1,63,9,660,2504685,4137
18,1,1,3,1,53,9,660,2504685,4137
18,1,2,3,2,56,9,660,2504685,4137
18,1,3,3,1,29,9,660,2504685,4137
19,1,1,3,1,75,9,660,2504685,4137
19,1,2,3,1,30,9,660,2504685,4137
19,1,3,3,2,23,9,660,2504685,4137
19,1,4,3,2,7,9,660,2504685,4137
19,1,5,3,2,0,9,660,2504685,4137
20,1,1,3,2,44,9,660,2504685,4137
20,1,2,3,1,22,9,660,2504685,4137
20,1,3,3,2,22,9,660,2504685,4137
20,1,4,3,2,0,9,660,2504685,4137
1,1,1,3,2,39,9,661,2504703,4464
1,1,2,3,1,17,9,661,2504703,4464
1,1,3,3,2,16,9,661,2504703,4464
1,1,4,3,2,14,9,661,2504703,4464
1,1,5,3,1,11,9,661,2504703,4464
2,1,1,3,1,40,9,661,2504703,4464
2,1,2,3,2,38,9,661,2504703,4464
2,1,3,3,2,80,9,661,2504703,4464
2,1,4,3,1,15,9,661,2504703,4464
2,1,5,3,2,14,9,661,2504703,4464
3,1,1,3,2,63,9,661,2504703,4464
3,1,2,3,1,39,9,661,2504703,4464
3,1,3,3,1,35,9,661,2504703,4464
3,1,4,3,1,14,9,661,2504703,4464
5,1,1,3,2,76,9,661,2504703,4464
5,1,2,3,1,47,9,661,2504703,4464
6,1,1,3,1,54,9,661,2504703,4464
6,1,2,3,2,47,9,661,2504703,4464
6,1,3,3,1,24,9,661,2504703,4464
6,1,4,3,1,18,9,661,2504703,4464
7,1,1,3,1,53,9,661,2504703,4464
7,1,2,3,2,52,9,661,2504703,4464
7,1,3,3,2,31,9,661,2504703,4464
8,1,1,3,1,74,9,661,2504703,4464
8,1,2,3,2,56,9,661,2504703,4464
8,1,3,3,2,34,9,661,2504703,4464
8,1,4,3,1,1,9,661,2504703,4464
9,1,1,3,2,87,9,661,2504703,4464
9,1,2,3,1,52,9,661,2504703,4464
10,1,1,3,1,30,9,661,2504703,4464
10,1,2,3,2,29,9,661,2504703,4464
10,1,3,3,2,12,9,661,2504703,4464
10,1,4,3,1,9,9,661,2504703,4464
11,1,1,3,1,49,9,661,2504703,4464
11,1,2,3,1,23,9,661,2504703,4464
11,1,3,3,2,47,9,661,2504703,4464
12,1,1,3,1,50,9,661,2504703,4464
12,1,2,3,2,48,9,661,2504703,4464
12,1,3,3,1,19,9,661,2504703,4464
12,1,4,3,1,9,9,661,2504703,4464
13,1,1,3,1,51,9,661,2504703,4464
13,1,2,3,2,46,9,661,2504703,4464
13,1,3,3,2,26,9,661,2504703,4464
13,1,4,3,2,22,9,661,2504703,4464
13,1,5,3,2,22,9,661,2504703,4464
14,1,1,3,1,99,9,661,2504703,4464
14,1,2,3,2,63,9,661,2504703,4464
14,1,3,3,1,30,9,661,2504703,4464
15,1,1,3,1,67,9,661,2504703,4464
15,1,2,3,2,54,9,661,2504703,4464
15,1,3,3,2,27,9,661,2504703,4464
15,1,4,3,2,22,9,661,2504703,4464
15,1,5,3,2,6,9,661,2504703,4464
15,1,6,3,1,2,9,661,2504703,4464
16,1,1,3,1,74,9,661,2504703,4464
16,1,2,3,2,68,9,661,2504703,4464
16,1,3,3,2,53,9,661,2504703,4464
17,1,1,3,1,30,9,661,2504703,4464
17,1,2,3,2,36,9,661,2504703,4464
17,1,3,3,1,5,9,661,2504703,4464
17,1,4,3,1,1,9,661,2504703,4464
17,1,5,3,1,15,9,661,2504703,4464
18,1,1,3,1,27,9,661,2504703,4464
18,1,2,3,2,27,9,661,2504703,4464
18,1,3,3,2,59,9,661,2504703,4464
18,1,4,3,2,17,9,661,2504703,4464
18,1,5,3,1,1,9,661,2504703,4464
19,1,1,3,1,35,9,661,2504703,4464
19,1,2,3,2,35,9,661,2504703,4464
19,1,3,3,1,64,9,661,2504703,4464
19,1,4,3,2,17,9,661,2504703,4464
19,1,5,3,2,16,9,661,2504703,4464
19,1,6,3,1,10,9,661,2504703,4464
20,1,1,3,1,38,9,661,2504703,4464
20,1,2,3,2,36,9,661,2504703,4464
20,1,3,3,1,15,9,661,2504703,4464
20,1,4,3,2,9,9,661,2504703,4464
20,1,5,3,2,4,9,661,2504703,4464
1,1,1,4,1,45,12,662,2560148,4705
1,1,2,4,2,53,12,662,2560148,4705
1,1,3,4,1,20,12,662,2560148,4705
1,1,4,4,2,14,12,662,2560148,4705
2,1,1,4,1,53,12,662,2560148,4705
2,1,2,4,2,44,12,662,2560148,4705
2,1,3,4,1,18,12,662,2560148,4705
3,1,1,4,1,26,12,662,2560148,4705
3,1,2,4,2,24,12,662,2560148,4705
3,1,3,4,1,3,12,662,2560148,4705
4,1,1,4,2,39,12,662,2560148,4705
4,1,2,4,1,32,12,662,2560148,4705
4,1,3,4,1,16,12,662,2560148,4705
4,1,4,4,1,14,12,662,2560148,4705
4,1,5,4,1,12,12,662,2560148,4705
4,1,6,4,1,19,12,662,2560148,4705
4,1,7,4,2,17,12,662,2560148,4705
5,1,1,4,1,58,12,662,2560148,4705
5,1,2,4,2,55,12,662,2560148,4705
5,1,3,4,1,27,12,662,2560148,4705
5,1,4,4,2,24,12,662,2560148,4705
7,1,1,4,2,43,12,662,2560148,4705
7,1,2,4,1,42,12,662,2560148,4705
7,1,3,4,2,9,12,662,2560148,4705
7,1,4,4,2,15,12,662,2560148,4705
8,1,1,4,2,86,12,662,2560148,4705
8,1,2,4,2,61,12,662,2560148,4705
8,1,3,4,1,67,12,662,2560148,4705
9,1,1,4,2,70,12,662,2560148,4705
9,1,2,4,2,23,12,662,2560148,4705
10,1,1,4,1,37,12,662,2560148,4705
10,1,2,4,2,40,12,662,2560148,4705
10,1,3,4,1,19,12,662,2560148,4705
10,1,4,4,1,16,12,662,2560148,4705
11,1,1,4,1,63,12,662,2560148,4705
11,1,2,4,2,50,12,662,2560148,4705
11,1,3,4,2,28,12,662,2560148,4705
11,1,4,4,1,22,12,662,2560148,4705
11,1,5,4,2,7,12,662,2560148,4705
12,1,1,4,1,42,12,662,2560148,4705
12,1,2,4,2,41,12,662,2560148,4705
12,1,3,4,2,12,12,662,2560148,4705
12,1,4,4,1,8,12,662,2560148,4705
14,1,1,4,1,46,12,662,2560148,4705
14,1,2,4,2,37,12,662,2560148,4705
14,1,3,4,1,18,12,662,2560148,4705
14,1,4,4,1,14,12,662,2560148,4705
14,1,5,4,1,8,12,662,2560148,4705
15,1,1,4,1,60,12,662,2560148,4705
15,1,2,4,2,61,12,662,2560148,4705
16,1,1,4,2,39,12,662,2560148,4705
16,1,2,4,1,7,12,662,2560148,4705
17,1,1,4,1,31,12,662,2560148,4705
17,1,2,4,2,30,12,662,2560148,4705
17,1,3,4,1,8,12,662,2560148,4705
17,1,4,4,1,3,12,662,2560148,4705
18,1,1,4,1,74,12,662,2560148,4705
18,1,2,4,2,59,12,662,2560148,4705
19,1,1,4,2,52,12,662,2560148,4705
19,1,2,4,1,28,12,662,2560148,4705
19,1,3,4,1,22,12,662,2560148,4705
19,1,4,4,2,20,12,662,2560148,4705
19,1,5,4,1,1,12,662,2560148,4705
20,1,1,4,1,60,12,662,2560148,4705
20,1,2,4,2,49,12,662,2560148,4705
20,1,3,4,2,29,12,662,2560148,4705
20,1,4,4,2,24,12,662,2560148,4705
20,1,5,4,1,23,12,662,2560148,4705
20,1,6,4,1,19,12,662,2560148,4705
20,1,7,4,2,7,12,662,2560148,4705
20,1,8,4,1,2,12,662,2560148,4705
2,1,1,4,1,71,12,663,2560327,4264
2,1,2,4,2,68,12,663,2560327,4264
3,1,1,4,1,42,12,663,2560327,4264
3,1,2,4,2,45,12,663,2560327,4264
3,1,3,4,2,15,12,663,2560327,4264
3,1,4,4,1,12,12,663,2560327,4264
5,1,1,4,1,62,12,663,2560327,4264
5,1,2,4,2,68,12,663,2560327,4264
5,1,3,4,1,36,12,663,2560327,4264
6,1,1,4,1,28,12,663,2560327,4264
6,1,2,4,2,31,12,663,2560327,4264
6,1,3,4,2,5,12,663,2560327,4264
6,1,4,4,2,8,12,663,2560327,4264
8,1,1,4,1,69,12,663,2560327,4264
8,1,2,4,2,70,12,663,2560327,4264
9,1,1,4,1,54,12,663,2560327,4264
9,1,2,4,2,50,12,663,2560327,4264
9,1,3,4,1,10,12,663,2560327,4264
10,1,1,4,2,54,12,663,2560327,4264
10,1,2,4,1,58,12,663,2560327,4264
10,1,3,4,2,19,12,663,2560327,4264
10,1,4,4,2,21,12,663,2560327,4264
10,1,5,4,1,25,12,663,2560327,4264
11,1,1,4,2,88,12,663,2560327,4264
11,1,2,4,1,56,12,663,2560327,4264
12,1,1,4,1,37,12,663,2560327,4264
12,1,2,4,2,37,12,663,2560327,4264
12,1,3,4,2,17,12,663,2560327,4264
12,1,4,4,2,13,12,663,2560327,4264
12,1,5,4,1,1,12,663,2560327,4264
13,1,1,4,1,43,12,663,2560327,4264
13,1,2,4,2,40,12,663,2560327,4264
13,1,3,4,2,20,12,663,2560327,4264
13,1,4,4,1,3,12,663,2560327,4264
13,1,5,4,1,1,12,663,2560327,4264
14,1,1,4,2,42,12,663,2560327,4264
14,1,2,4,1,45,12,663,2560327,4264
14,1,3,4,1,21,12,663,2560327,4264
14,1,4,4,1,18,12,663,2560327,4264
14,1,5,4,2,17,12,663,2560327,4264
14,1,6,4,2,18,12,663,2560327,4264
14,1,7,4,1,0,12,663,2560327,4264
15,1,1,4,1,46,12,663,2560327,4264
16,1,1,4,1,43,12,663,2560327,4264
16,1,2,4,2,43,12,663,2560327,4264
16,1,3,4,2,21,12,663,2560327,4264
16,1,4,4,1,10,12,663,2560327,4264
17,1,1,4,1,71,12,663,2560327,4264
17,1,2,4,2,66,12,663,2560327,4264
18,1,1,4,1,68,12,663,2560327,4264
18,1,2,4,2,58,12,663,2560327,4264
18,1,3,4,1,28,12,663,2560327,4264
19,1,1,4,1,37,12,663,2560327,4264
19,1,2,4,2,27,12,663,2560327,4264
19,1,3,4,2,1,12,663,2560327,4264
19,1,4,4,2,9,12,663,2560327,4264
20,1,1,4,2,42,12,663,2560327,4264
20,1,2,4,2,10,12,663,2560327,4264
20,1,3,4,1,7,12,663,2560327,4264
1,1,1,4,1,50,11,664,2560348,4714
1,1,2,4,2,46,11,664,2560348,4714
2,1,1,4,2,52,11,664,2560348,4714
2,1,2,4,1,34,11,664,2560348,4714
3,1,1,4,1,29,11,664,2560348,4714
3,1,2,4,2,26,11,664,2560348,4714
3,1,3,4,2,10,11,664,2560348,4714
3,1,4,4,1,3,11,664,2560348,4714
4,1,1,4,2,47,11,664,2560348,4714
4,1,2,4,2,11,11,664,2560348,4714
4,1,3,4,2,27,11,664,2560348,4714
4,1,4,4,1,4,11,664,2560348,4714
4,1,5,4,1,19,11,664,2560348,4714
5,1,1,4,1,43,11,664,2560348,4714
5,1,2,4,2,39,11,664,2560348,4714
5,1,3,4,2,12,11,664,2560348,4714
5,1,4,4,1,7,11,664,2560348,4714
6,1,1,4,1,47,11,664,2560348,4714
6,1,2,4,2,47,11,664,2560348,4714
6,1,3,4,2,20,11,664,2560348,4714
6,1,4,4,1,17,11,664,2560348,4714
6,1,5,4,1,13,11,664,2560348,4714
7,1,1,4,1,30,11,664,2560348,4714
7,1,2,4,2,32,11,664,2560348,4714
7,1,3,4,1,12,11,664,2560348,4714
7,1,4,4,2,7,11,664,2560348,4714
7,1,5,4,1,3,11,664,2560348,4714
7,1,6,4,1,1,11,664,2560348,4714
8,1,1,4,1,45,11,664,2560348,4714
8,1,2,4,2,40,11,664,2560348,4714
8,1,3,4,1,19,11,664,2560348,4714
8,1,4,4,2,17,11,664,2560348,4714
8,1,5,4,2,16,11,664,2560348,4714
9,1,1,4,1,27,11,664,2560348,4714
9,1,2,4,2,24,11,664,2560348,4714
9,1,3,4,1,5,11,664,2560348,4714
9,1,4,4,1,3,11,664,2560348,4714
10,1,1,4,1,66,11,664,2560348,4714
10,1,2,4,2,62,11,664,2560348,4714
10,1,3,4,1,43,11,664,2560348,4714
10,1,4,4,2,42,11,664,2560348,4714
10,1,5,4,1,21,11,664,2560348,4714
10,1,6,4,1,19,11,664,2560348,4714
10,1,7,4,2,13,11,664,2560348,4714
10,1,8,4,2,12,11,664,2560348,4714
10,1,9,4,2,6,11,664,2560348,4714
11,1,1,4,1,33,11,664,2560348,4714
11,1,2,4,2,26,11,664,2560348,4714
11,1,3,4,1,10,11,664,2560348,4714
11,1,4,4,1,8,11,664,2560348,4714
11,1,5,4,2,5,11,664,2560348,4714
11,1,6,4,1,3,11,664,2560348,4714
11,1,7,4,2,0,11,664,2560348,4714
12,1,1,4,1,65,11,664,2560348,4714
12,1,2,4,2,62,11,664,2560348,4714
13,1,1,4,1,55,11,664,2560348,4714
13,1,2,4,2,55,11,664,2560348,4714
13,1,3,4,2,33,11,664,2560348,4714
13,1,4,4,2,26,11,664,2560348,4714
13,1,5,4,1,23,11,664,2560348,4714
13,1,6,4,1,17,11,664,2560348,4714
13,1,7,4,2,9,11,664,2560348,4714
13,1,8,4,1,3,11,664,2560348,4714
13,1,9,4,1,23,11,664,2560348,4714
13,1,10,4,2,19,11,664,2560348,4714
14,1,1,4,2,44,11,664,2560348,4714
14,1,2,4,1,24,11,664,2560348,4714
14,1,3,4,2,16,11,664,2560348,4714
14,1,4,4,2,6,11,664,2560348,4714
15,1,1,4,1,39,11,664,2560348,4714
15,1,2,4,2,25,11,664,2560348,4714
15,1,3,4,1,6,11,664,2560348,4714
15,1,4,4,2,59,11,664,2560348,4714
15,1,5,4,2,44,11,664,2560348,4714
16,1,1,4,1,63,11,664,2560348,4714
16,1,2,4,2,55,11,664,2560348,4714
16,1,3,4,1,33,11,664,2560348,4714
16,1,4,4,2,30,11,664,2560348,4714
16,1,5,4,1,12,11,664,2560348,4714
16,1,6,4,1,8,11,664,2560348,4714
16,1,7,4,2,6,11,664,2560348,4714
16,1,8,4,1,3,11,664,2560348,4714
17,1,1,4,2,26,11,664,2560348,4714
17,1,2,4,1,6,11,664,2560348,4714
17,1,3,4,1,27,11,664,2560348,4714
18,1,1,4,2,40,11,664,2560348,4714
18,1,2,4,1,16,11,664,2560348,4714
18,1,3,4,2,14,11,664,2560348,4714
18,1,4,4,1,13,11,664,2560348,4714
18,1,5,4,2,4,11,664,2560348,4714
19,1,1,4,2,33,11,664,2560348,4714
19,1,2,4,2,16,11,664,2560348,4714
19,1,3,4,1,11,11,664,2560348,4714
19,1,4,4,2,5,11,664,2560348,4714
2,1,1,1,1,72,2,665,2600308,5554
2,1,2,1,2,65,2,665,2600308,5554
2,1,3,1,2,24,2,665,2600308,5554
4,1,1,1,1,45,2,665,2600308,5554
4,1,2,1,2,45,2,665,2600308,5554
4,1,3,1,2,10,2,665,2600308,5554
5,1,1,1,1,30,2,665,2600308,5554
5,1,2,1,2,29,2,665,2600308,5554
2,1,1,1,1,27,1,666,2601432,10293
2,1,2,1,2,26,1,666,2601432,10293
2,1,3,1,2,5,1,666,2601432,10293
3,1,1,1,2,51,1,666,2601432,10293
4,1,1,1,1,38,1,666,2601432,10293
4,1,2,1,2,38,1,666,2601432,10293
4,1,3,1,1,2,1,666,2601432,10293
5,1,1,1,1,35,1,666,2601432,10293
5,1,2,1,2,34,1,666,2601432,10293
5,1,3,1,1,8,1,666,2601432,10293
5,1,4,1,2,1,1,666,2601432,10293
5,1,5,1,2,0,1,666,2601432,10293
1,1,1,1,2,54,3,667,2601542,5557
2,1,1,1,2,53,3,667,2601542,5557
2,1,2,1,2,24,3,667,2601542,5557
2,1,3,1,1,26,3,667,2601542,5557
5,1,1,1,1,61,3,667,2601542,5557
5,1,2,1,1,58,3,667,2601542,5557
1,1,1,1,1,34,3,668,2601675,6159
2,1,1,1,1,58,3,668,2601675,6159
2,1,2,1,2,55,3,668,2601675,6159
2,1,3,1,1,25,3,668,2601675,6159
3,1,1,1,1,60,3,668,2601675,6159
3,1,2,1,2,64,3,668,2601675,6159
3,1,3,1,2,35,3,668,2601675,6159
3,1,4,1,2,18,3,668,2601675,6159
4,1,1,1,2,45,3,668,2601675,6159
4,1,2,1,1,49,3,668,2601675,6159
4,1,3,1,2,20,3,668,2601675,6159
4,1,4,1,2,13,3,668,2601675,6159
4,1,5,1,1,9,3,668,2601675,6159
5,1,1,1,2,56,3,668,2601675,6159
5,1,2,1,1,54,3,668,2601675,6159
5,1,3,1,1,23,3,668,2601675,6159
1,1,1,1,2,68,4,669,2602016,6413
1,1,2,1,1,65,4,669,2602016,6413
2,1,1,1,2,83,4,669,2602016,6413
2,1,2,1,2,39,4,669,2602016,6413
2,1,3,1,2,3,4,669,2602016,6413
3,1,1,1,2,61,4,669,2602016,6413
4,1,1,1,1,49,4,669,2602016,6413
4,1,2,1,2,25,4,669,2602016,6413
4,1,3,1,1,22,4,669,2602016,6413
5,1,1,1,2,67,4,669,2602016,6413
5,1,2,1,2,44,4,669,2602016,6413
5,1,3,1,1,39,4,669,2602016,6413
1,1,1,1,2,22,3,670,2602359,5633
1,1,2,1,2,16,3,670,2602359,5633
2,1,1,1,1,35,3,670,2602359,5633
3,1,1,1,1,50,3,670,2602359,5633
3,1,2,1,2,49,3,670,2602359,5633
3,1,3,1,1,23,3,670,2602359,5633
3,1,4,1,2,21,3,670,2602359,5633
3,1,5,1,1,19,3,670,2602359,5633
3,1,6,1,1,3,3,670,2602359,5633
3,1,7,1,1,12,3,670,2602359,5633
4,1,1,1,2,27,3,670,2602359,5633
4,1,2,1,1,4,3,670,2602359,5633
1,1,1,1,1,32,3,671,2602406,5776
1,1,2,1,2,21,3,671,2602406,5776
2,1,1,1,2,44,3,671,2602406,5776
2,1,2,1,2,23,3,671,2602406,5776
3,1,1,1,2,45,3,671,2602406,5776
3,1,2,1,1,24,3,671,2602406,5776
3,1,3,1,2,21,3,671,2602406,5776
4,1,1,1,1,48,3,671,2602406,5776
4,1,2,1,2,55,3,671,2602406,5776
5,1,1,1,1,40,3,671,2602406,5776
5,1,2,1,2,37,3,671,2602406,5776
5,1,3,1,2,19,3,671,2602406,5776
5,1,4,1,1,13,3,671,2602406,5776
5,1,5,1,1,8,3,671,2602406,5776
2,1,1,1,2,58,3,672,2602478,6192
2,1,2,1,2,35,3,672,2602478,6192
2,1,3,1,2,33,3,672,2602478,6192
2,1,4,1,1,15,3,672,2602478,6192
2,1,5,1,2,3,3,672,2602478,6192
3,1,1,1,1,39,3,672,2602478,6192
3,1,2,1,2,33,3,672,2602478,6192
3,1,3,1,2,6,3,672,2602478,6192
4,1,1,1,2,52,3,672,2602478,6192
4,1,2,1,1,24,3,672,2602478,6192
5,1,1,1,1,55,3,672,2602478,6192
5,1,2,1,2,56,3,672,2602478,6192
5,1,3,1,1,35,3,672,2602478,6192
5,1,4,1,1,30,3,672,2602478,6192
1,1,1,1,1,57,3,673,2602631,5853
1,1,2,1,2,56,3,673,2602631,5853
1,1,3,1,2,21,3,673,2602631,5853
2,1,1,1,1,30,3,673,2602631,5853
3,1,1,1,2,51,3,673,2602631,5853
3,1,2,1,2,19,3,673,2602631,5853
4,1,1,1,1,46,3,673,2602631,5853
4,1,2,1,2,45,3,673,2602631,5853
4,1,3,1,2,21,3,673,2602631,5853
4,1,4,1,2,17,3,673,2602631,5853
5,1,1,1,1,60,3,673,2602631,5853
5,1,2,1,2,54,3,673,2602631,5853
2,1,1,1,1,58,3,674,2602652,6435
2,1,2,1,2,59,3,674,2602652,6435
3,1,1,1,1,28,3,674,2602652,6435
3,1,2,1,2,27,3,674,2602652,6435
4,1,1,1,1,28,3,674,2602652,6435
1,1,1,1,1,42,3,675,2602907,5470
1,1,2,1,2,38,3,675,2602907,5470
1,1,3,1,1,17,3,675,2602907,5470
1,1,4,1,1,13,3,675,2602907,5470
2,1,1,1,1,54,3,675,2602907,5470
2,1,2,1,2,48,3,675,2602907,5470
2,1,3,1,2,26,3,675,2602907,5470
3,1,1,1,1,29,3,675,2602907,5470
3,1,2,1,2,30,3,675,2602907,5470
3,1,3,1,1,4,3,675,2602907,5470
4,1,1,1,2,44,3,675,2602907,5470
4,1,2,1,2,15,3,675,2602907,5470
4,1,3,1,2,16,3,675,2602907,5470
5,1,1,1,2,45,3,675,2602907,5470
5,1,2,1,2,24,3,675,2602907,5470
5,1,3,1,1,20,3,675,2602907,5470
5,1,4,1,2,7,3,675,2602907,5470
1,1,1,1,2,64,3,676,2603010,5884
1,1,2,1,1,33,3,676,2603010,5884
2,1,1,1,2,52,3,676,2603010,5884
2,1,2,1,2,23,3,676,2603010,5884
2,1,3,1,1,13,3,676,2603010,5884
3,1,1,1,1,30,3,676,2603010,5884
3,1,2,1,2,27,3,676,2603010,5884
3,1,3,1,1,1,3,676,2603010,5884
4,1,1,1,1,33,3,676,2603010,5884
4,1,2,1,2,30,3,676,2603010,5884
4,1,3,1,1,9,3,676,2603010,5884
4,1,4,1,1,6,3,676,2603010,5884
4,1,5,1,2,7,3,676,2603010,5884
5,1,1,1,2,67,3,676,2603010,5884
5,1,2,1,1,18,3,676,2603010,5884
1,1,1,1,1,46,2,677,2603041,5796
1,1,2,1,2,46,2,677,2603041,5796
2,1,1,1,1,63,2,677,2603041,5796
2,1,2,1,2,14,2,677,2603041,5796
3,1,1,1,1,32,2,677,2603041,5796
3,1,2,1,2,31,2,677,2603041,5796
3,1,3,1,1,3,2,677,2603041,5796
4,1,1,1,1,47,2,677,2603041,5796
4,1,2,1,2,49,2,677,2603041,5796
4,1,3,1,1,7,2,677,2603041,5796
5,1,1,1,1,22,2,677,2603041,5796
5,1,2,1,2,20,2,677,2603041,5796
5,1,3,1,2,1,2,677,2603041,5796
1,1,1,1,2,42,4,678,2603262,6317
1,1,2,1,2,20,4,678,2603262,6317
1,1,3,1,1,24,4,678,2603262,6317
2,1,1,1,2,30,4,678,2603262,6317
3,1,1,1,1,39,4,678,2603262,6317
3,1,2,1,2,8,4,678,2603262,6317
3,1,3,1,2,38,4,678,2603262,6317
3,1,4,1,1,6,4,678,2603262,6317
4,1,1,1,1,42,4,678,2603262,6317
4,1,2,1,2,42,4,678,2603262,6317
4,1,3,1,1,18,4,678,2603262,6317
4,1,4,1,1,11,4,678,2603262,6317
1,1,1,1,1,48,4,679,2603274,6031
1,1,2,1,2,9,4,679,2603274,6031
1,1,3,1,1,13,4,679,2603274,6031
1,1,4,1,2,41,4,679,2603274,6031
2,1,1,1,2,37,4,679,2603274,6031
2,1,2,1,1,33,4,679,2603274,6031
2,1,3,1,1,12,4,679,2603274,6031
2,1,4,1,1,1,4,679,2603274,6031
3,1,1,1,2,33,4,679,2603274,6031
4,1,1,1,1,33,4,679,2603274,6031
4,1,2,1,2,30,4,679,2603274,6031
5,1,1,1,1,40,4,679,2603274,6031
5,1,2,1,2,34,4,679,2603274,6031
5,1,3,1,1,6,4,679,2603274,6031
5,1,4,1,2,2,4,679,2603274,6031
1,1,1,1,1,57,4,680,2603344,6033
1,1,2,1,2,56,4,680,2603344,6033
1,1,3,1,1,30,4,680,2603344,6033
1,1,4,1,2,25,4,680,2603344,6033
1,1,5,1,1,28,4,680,2603344,6033
2,1,1,1,1,48,4,680,2603344,6033
2,1,2,1,2,50,4,680,2603344,6033
2,1,3,1,2,24,4,680,2603344,6033
2,1,4,1,2,19,4,680,2603344,6033
2,1,5,1,1,21,4,680,2603344,6033
4,1,1,1,1,53,4,680,2603344,6033
4,1,2,1,2,54,4,680,2603344,6033
4,1,3,1,2,30,4,680,2603344,6033
4,1,4,1,1,2,4,680,2603344,6033
4,1,5,1,1,13,4,680,2603344,6033
4,1,6,1,1,37,4,680,2603344,6033
5,1,1,1,2,22,4,680,2603344,6033
5,1,2,1,2,20,4,680,2603344,6033
1,1,1,1,1,50,2,681,2603425,7029
